Gene_name,Protein_name_x,half_life_x,Protein_name_y,half_life_y,half_life_all_x,half_life_all_y,kdeg
YER089C,P39966,2.0906767958780583,P39966,8.286209,2.0906767958780583,8.286209,0.08365069968183826
YER090W,P00899,1.8336501943185506,P00899,10.54088,1.8336501943185506,10.54088,0.06575799938524537
YER091C,P05694,2.2077430128931197,P05694,7.511722,2.2077430128931197,7.511722,0.09227540377026004
YER092W,P40060,3.0139994871671285,P40060,6.342006,3.0139994871671285,6.342006,0.10929462705647792
YER094C,P25451,2.3817586532152353,P25451,8.76053,2.3817586532152353,8.76053,0.07912160343722872
YER095W,P25454,1.145879440687311,P25454,3.428699,1.145879440687311,3.428699,0.20216040561155857
YER099C,P38620,2.0078233555878646,P38620,10.78416,2.0078233555878646,10.78416,0.06427456385661426
YER100W,P33296,0.8301204379354132,P33296,1.385241,0.8301204379354132,1.385241,0.5003802086134798
YER103W,P22202,8.500945338851867,P22202,,8.500945338851867,8.500945338851867,0.08153765880508076
YER105C,P40064,1.7447363806237668,P40064,10.0948,1.7447363806237668,10.0948,0.06866378537068048
YER107C,P40066,1.9211666898226338,P40066,10.46846,1.9211666898226338,10.46846,0.06621290816031634
YER110C,P40069,1.2089795856194046,P40069,9.323015,1.2089795856194046,9.323015,0.07434796367483537
YER111C,P25302,2.043937948504433,P25302,5.731489,2.043937948504433,5.731489,0.12093666768966063
YER112W,P40070,2.3066813182986707,P40070,10.23104,2.3066813182986707,10.23104,0.06774943510727602
YER113C,P40071,4.0417688990320375,P40071,9.124285,4.0417688990320375,9.124285,0.07596728736114065
YER114C,P39969,1.7024670946539495,P39969,5.698877,1.7024670946539495,5.698877,0.12162873151323414
YER120W,P40075,2.314390071827317,P40075,10.70806,2.314390071827317,10.70806,0.06473135008208258
YER122C,P38682,1.9535437080575315,P38682,9.22215,1.9535437080575315,9.22215,0.07516112626230817
YER123W,P39962,2.9503977815469953,,,2.9503977815469953,2.9503977815469953,0.23493346724132375
YER125W,P39940,2.302271427361858,P39940,7.754178,2.302271427361858,7.754178,0.08939015593399395
YER126C,P40078,0.7421711999659633,P40078,3.021322,0.7421711999659633,3.021322,0.229418506388907
YER127W,P40079,1.1579041531150973,P40079,10.95427,1.1579041531150973,10.95427,0.06327643745862986
YER129W,P38990,2.780329740932643,P38990,47.05052,2.780329740932643,47.05052,0.014731977044248295
YER131W,P39939,1.473903767601355,P39939,11.24376,1.473903767601355,11.24376,0.06164727640575264
YER133W,P32598,2.351924426148676,P32598,15.71097,2.351924426148676,15.71097,0.044118675076073935
YER134C,P40081,2.702338077683099,P40081,9.31485,2.702338077683099,9.31485,0.07441313392700315
YER136W,P39958,2.3958055394762656,P39958,11.00507,2.3958055394762656,11.00507,0.06298434999140808
YER138C;YPR137C-B;YOL103W-B;YPL257W-B;YLR157C-B;YML045W;YNL054W-B;YAR009C,Q03612,1.8828419159190402,,,1.8828419159190402,1.8828419159190402,0.36813880905217206
YER139C,P40084,1.8605069254894704,P40084,5.77546,1.8605069254894704,5.77546,0.12001592610111494
YER141W,P40086,10.85073961825533,P40086,32.49459,10.85073961825533,32.49459,0.021331156372797602
YER142C,P22134,7.30986546651187,,,7.30986546651187,7.30986546651187,0.09482352086169132
YER143W,P40087,2.1725769175698444,P40087,6.199155,2.1725769175698444,6.199155,0.11181317140157736
YER146W,P40089,2.5628494004238815,P40089,9.439162,2.5628494004238815,9.439162,0.07343312685595875
YER148W,P13393,1.5038367529997991,P13393,4.755966,1.5038367529997991,4.755966,0.14574266943034186
YER149C,P40091,2.1298406675464356,P40091,9.49411,2.1298406675464356,9.49411,0.07300812614978607
YER151C,Q01477,2.0522736730636937,Q01477,10.32274,2.0522736730636937,10.32274,0.06714759652572333
YER154W,P39952,,P39952,11.24346,11.24346,11.24346,0.061648921289349116
YER155C,P39960,2.2148728957805925,P39960,6.816548,2.2148728957805925,6.816548,0.10168595314812502
YER156C,P40093,1.3446429809169733,P40093,11.58198,1.3446429809169733,11.58198,0.05984703656541846
YER157W,P40094,4.999918794121207,P40094,9.837461,4.999918794121207,9.837461,0.07045996731879754
YER159C,P40096,2.2815270245143613,P40096,6.965456,2.2815270245143613,6.965456,0.09951210381056823
YER161C,P06843,1.825406923897162,P06843,4.836657,1.825406923897162,4.836657,0.14331121279841538
YER163C,P32656,2.2454631451495803,P32656,10.07724,2.2454631451495803,10.07724,0.06878343480555642
YER164W,P32657,2.0344423669252523,,,2.0344423669252523,2.0344423669252523,0.3407062258576196
YER165W,P04147,1.4537556839538752,P04147,9.637472,1.4537556839538752,9.637472,0.07192209539596538
YER166W,P32660,1.8663710573276675,P32660,9.367965,1.8663710573276675,9.367965,0.0739912222729211
YER168C,P21269,2.650981524039041,P21269-2;P21269,9.365362,2.650981524039041,9.365362,0.0740117873243923
YER168C,P21269,2.650981524039041,P21269-3,13.50284,2.650981524039041,13.50284,0.05133343656297085
YER169W,P39956,1.7494103431910768,P39956,6.612247,1.7494103431910768,6.612247,0.10482778101906134
YER171W,P06839,1.1594640383070496,P06839,8.359267,1.1594640383070496,8.359267,0.08291961251625835
YER172C,P32639,2.066082862052358,P32639,7.542465,2.066082862052358,7.542465,0.0918992902930203
YER174C,P32642,1.5407659829800577,P32642,9.886779,1.5407659829800577,9.886779,0.07010849342945212
YER175C,P32643,5.500583538717232,P32643,,5.500583538717232,5.500583538717232,0.12601339033959863
YER176W;REV__YBR259W,P32644,1.5882787927847575,,,1.5882787927847575,1.5882787927847575,0.4364140500451045
YER177W,P29311,3.1732116177852756,P29311,11.60862,3.1732116177852756,11.60862,0.059709696808056885
YER178W,P16387,2.774910577659959,P16387,8.625998,2.774910577659959,8.625998,0.08035559254244498
YER180C-A,Q3E784,1.8217308106451122,Q3E784,5.512252,1.8217308106451122,5.512252,0.12574664230879598
YER182W,P40098,3.4308307725987373,P40098,9.760386,3.4308307725987373,9.760386,0.07101636969684859
YER183C,P40099,,P40099,9.942533,9.942533,9.942533,0.06971535126510973
YFL001W,P31115,1.1367445919415151,P31115,8.280342,1.1367445919415151,8.280342,0.08370997001814
YFL002C,P25808,1.2711197180785723,P25808,7.423584,1.2711197180785723,7.423584,0.09337096213364666
YFL004W,P43585,2.1126055556276615,P43585,10.20918,2.1126055556276615,10.20918,0.06789450088645173
YFL005W,P07560,2.464245320615303,P07560,9.857682,2.464245320615303,9.857682,0.07031543323876194
YFL007W,P43583,1.4777115969518424,P43583,5.841005,1.4777115969518424,5.841005,0.11866916404967044
YFL008W,P32908,2.052116987274185,P32908,8.585368,2.052116987274185,8.585368,0.08073587300625264
YFL009W,P07834,0.5290807854722923,P07834,1.009215,0.5290807854722923,1.009215,0.686818151295755
YFL010C,P43582,2.5297211215196507,P43582,7.547229,2.5297211215196507,7.547229,0.09184128115894527
YFL013C,P43579,2.1037368228487234,P43579,8.227735,2.1037368228487234,8.227735,0.08424519999245787
YFL014W,P22943,4.0687712335049095,P22943,9.061667,4.0687712335049095,9.061667,0.07649223708617248
YFL016C,P35191,2.4111407744908684,P35191,11.78578,2.4111407744908684,11.78578,0.05881216012516314
YFL017C,P43577,2.828727064616377,P43577,10.47681,2.828727064616377,10.47681,0.06616013658355409
YFL017W-A,P40204,2.1666635305569977,P40204,8.789808,2.1666635305569977,8.789808,0.07885805703150117
YFL018C,P09624,3.101214415712737,P09624,9.975375,3.101214415712737,9.975375,0.06948582690474747
YFL021W,P43574,,P43574,2.838285,2.838285,2.838285,0.244213382574317
YFL022C,P15625,1.8364449794130082,,,1.8364449794130082,1.8364449794130082,0.3774396664916687
YFL023W,P43573,1.2421779634007764,P43573,7.933643,1.2421779634007764,7.933643,0.08736808305591079
YFL024C,P43572,,P43572,7.978504,7.978504,7.978504,0.08687683562732378
YFL028C,P43569,2.4583566316135688,P43569,10.67854,2.4583566316135688,10.67854,0.06491029490547821
YFL030W,P43567,4.375632821206965,,,4.375632821206965,4.375632821206965,0.15841072797528497
YFL033C,P43565,,P43565,5.528504,5.528504,5.528504,0.1253769881617062
YFL034C-A,P56628,1.494290225840671,P56628,9.847378,1.494290225840671,9.847378,0.07038900919208597
YFL034C-B,P43563,,P43563,5.718164,5.718164,5.718164,0.12121848561180569
YFL034W,P43564,2.0688063410077704,P43564,8.192821,2.0688063410077704,8.192821,0.08460421392826052
YFL036W,P13433,3.5684384787063474,P13433,2.822515,3.5684384787063474,2.822515,0.24557785540907498
YFL037W,P02557,2.7161075223520905,P02557,11.1166,2.7161075223520905,11.1166,0.06235244414298844
YFL038C,P01123,2.3295569849528315,P01123,10.93375,2.3295569849528315,10.93375,0.0633951920027388
YFL039C,P60010,2.774008494035426,P60010,10.42455,2.774008494035426,10.42455,0.06649180833320817
YFL041W,P43561,2.2208145023203656,P43561,5.6634,2.2208145023203656,5.6634,0.12239064529433649
YFL042C,P43560,,P43560,5.435892,5.435892,5.435892,0.12751305223870255
YFL044C,P43558,2.3354810001651147,P43558,7.142879,2.3354810001651147,7.142879,0.09704030833504884
YFL045C,P07283,1.9721489038404643,P07283,10.81288,1.9721489038404643,10.81288,0.0641038447259144
YFL046W,P43557,2.996150305762385,P43557,7.730095,2.996150305762385,7.730095,0.08966864968152982
YFL048C,P43555,2.3159791887150494,P43555,7.208008,2.3159791887150494,7.208008,0.09616348657769876
YFL049W,P43554,0.6299737144946659,P43554,8.329543,0.6299737144946659,8.329543,0.08321551141040336
YFL053W,P43550,1.191303297497635,,,1.191303297497635,1.191303297497635,0.5818393871786638
YFR001W,P43586,1.0997609292938217,P43586,9.447938,1.0997609292938217,9.447938,0.07336491629813248
YFR002W,P34077,2.0861135123735486,P34077,10.22715,2.0861135123735486,10.22715,0.06777520429053503
YFR003C,P43587,5.805678297157909,,,5.805678297157909,5.805678297157909,0.11939124854700717
YFR004W,P43588,2.4112601137486447,P43588,10.25078,2.4112601137486447,10.25078,0.0676189695379225
YFR005C,P43589,1.434357285859385,P43589,7.033414,1.434357285859385,7.033414,0.09855060153716891
YFR006W,P43590,2.5118767958454,P43590,10.55036,2.5118767958454,10.55036,0.06569891269681274
YFR007W,P43591,2.7490637440084553,P43591,10.75593,2.7490637440084553,10.75593,0.06444325879398112
YFR008W,P43592,2.41041826368422,P43592,8.112787,2.41041826368422,8.112787,0.08543884864226624
YFR009W,P43535,1.8279879820145477,P43535,10.38751,1.8279879820145477,10.38751,0.0667289062113967
YFR010W,P43593,2.713218140980841,P43593,9.232751,2.713218140980841,9.232751,0.07507482662100876
YFR011C,P43594,2.6273121244510746,P43594,5.256187,2.6273121244510746,5.256187,0.13187262564287483
YFR014C,P27466,8.979173272974931,P27466,8.745605,8.979173272974931,8.745605,0.07925663010848824
YFR015C,P23337,35.100517982381845,P23337,85.30212,35.100517982381845,85.30212,0.008125790784097104
YFR016C,P43597,2.7219319867762217,P43597,8.806896,2.7219319867762217,8.806896,0.07870504892529051
YFR017C,P43598,7.513058409973775,,,7.513058409973775,7.513058409973775,0.09225898997933717
YFR021W,P43601,2.832836385257738,P43601,9.99325,2.832836385257738,9.99325,0.06936153709353267
YFR024C-A,P43603,3.1152112148451625,P43603,12.94046,3.1152112148451625,12.94046,0.05356433855983059
YFR025C,P38635,2.9332106370851783,P38635,9.458614,2.9332106370851783,9.458614,0.0732821088332757
YFR028C,Q00684,1.6562851858091654,Q00684,8.738039,1.6562851858091654,8.738039,0.07932525599393013
YFR030W,P39692,1.4741353906525743,P39692,7.880488,1.4741353906525743,7.880488,0.08795739306499106
YFR031C,P38989,2.179240763804193,,,2.179240763804193,2.179240763804193,0.31806819699442135
YIL018W;YFR031C-A,P0CX46,1.5341857181034628,,,1.5341857181034628,1.5341857181034628,0.4518013512841218
YFR033C,P00127,3.1860762279792745,P00127,14.04122,3.1860762279792745,14.04122,0.04936516773898175
YFR034C,P07270,1.2771036717708715,P07270,2.861255,1.2771036717708715,2.861255,0.24225285078049502
YFR037C,P43609,1.9119709664336217,P43609,9.86071,1.9119709664336217,9.86071,0.07029384096682138
YFR039C,P43611,1.563499655394944,P43611,5.437998,1.563499655394944,5.437998,0.1274636696372351
YFR040W,P43612,2.6828765087650583,P43612,8.704674,2.6828765087650583,8.704674,0.07962930955943269
YFR044C,P43616,2.823345988673334,P43616,10.78701,2.823345988673334,10.78701,0.06425758208808051
YFR047C,P43619,3.6226157763585976,P43619,8.602947,3.6226157763585976,8.602947,0.08057089978119653
YFR048W,P43620,1.652721284360661,,,1.652721284360661,1.652721284360661,0.419397503450246
YFR049W,P19955,3.145994566574286,P19955,4.999925,3.145994566574286,4.999925,0.13863151558472284
YFR050C,P30657,2.587022128449211,P30657,12.38156,2.587022128449211,12.38156,0.0559822171487232
YFR051C,P43621,2.6536928386552603,P43621,12.41926,2.6536928386552603,12.41926,0.05581227710507271
YFR052W,P32496,2.472452763947464,P32496,10.94959,2.472452763947464,10.94959,0.06330348264729047
YFR053C,P04806,16.535634335381516,P04806,11.36504,16.535634335381516,11.36504,0.06098941847630499
YGL001C,P53199,2.3308621694465437,P53199,12.05255,2.3308621694465437,12.05255,0.05751041734404298
YGL004C,P53196,2.7311990732327724,P53196,5.581551,2.7311990732327724,5.581551,0.12418540662979614
YGL005C,P53195,1.810433697574296,P53195,9.532997,1.810433697574296,9.532997,0.07271031141202974
YGL006W,P38929,19.46646811974562,P38929,6.002068,19.46646811974562,6.002068,0.11548472635763961
YGL008C,P05030,2.14348001133036,,,2.14348001133036,2.14348001133036,0.3233746883087286
YGL009C,P07264,1.5061211837859994,P07264,23.07787,1.5061211837859994,23.07787,0.030035145382132113
YGL011C,P21243,2.5291707371972527,P21243,10.6143,2.5291707371972527,10.6143,0.06530314580895069
YGL012W,P25340,2.1644988515076933,P25340,12.01839,2.1644988515076933,12.01839,0.05767387982582902
YGL013C,P12383,2.1510680631627097,P12383,11.40552,2.1510680631627097,11.40552,0.06077295735397819
YGL014W,P25339,1.7331900550591515,P25339,9.950657,1.7331900550591515,9.950657,0.06965843366522886
YGL016W,P32767,1.633912480256107,P32767,9.042048,1.633912480256107,9.042048,0.07665820625592182
YGL018C,P53193,2.89897246847966,P53193,14.22977,2.89897246847966,14.22977,0.04871106002134576
YGL019W,P43639,2.7976618356726135,P43639,11.86816,2.7976618356726135,11.86816,0.058403929552680894
YGL020C,P53192,3.635346825924281,P53192,8.107207,3.635346825924281,8.107207,0.08549765419335478
YGL022W,P39007,2.266626008549375,P39007,8.354492,2.266626008549375,8.354492,0.08296700512250718
YGL023C,P53191,2.152188559867289,P53191,9.492191,2.152188559867289,9.492191,0.07302288592380256
YGL025C,P40356,1.847901142397176,P40356,6.835919,1.847901142397176,6.835919,0.10139780482477123
YGL026C,P00931,2.4456606910165277,P00931,14.06506,2.4456606910165277,14.06506,0.04928149475081836
YGL027C,P53008,2.046571496260439,P53008,6.180034,2.046571496260439,6.180034,0.11215912089803151
YGL028C,P53189,2.1716558116761573,P53189,3.141732,2.1716558116761573,3.141732,0.22062581421965502
YGL030W,P14120,1.5385296192531417,P14120,10.08852,1.5385296192531417,10.08852,0.06870652787127797
YGL031C,P04449,1.736293306139542,P04449,9.926636,1.736293306139542,9.926636,0.06982699683557907
YGL035C,P27705,,P27705,3.713658,3.713658,3.713658,0.18664809213986458
YGL037C,P53184,4.891288334980118,P53184;REV__P41921,17.08543,4.891288334980118,17.08543,0.04056948994318231
YGL038C,P31755,4.096813859134001,P31755,3.679116,4.096813859134001,3.679116,0.1884004691779072
YGL039W,P53183,1.859738946714102,P53183,42.39801,1.859738946714102,42.39801,0.016348578165813567
YGL040C,P05373,2.3997719772538715,P05373,16.65817,2.3997719772538715,16.65817,0.04161004363384126
YGL041W-A,P0C5N3,2.5033415738397973,P0C5N3,8.330485,2.5033415738397973,8.330485,0.08320610151269048
YGL043W,P07273,1.7170373779004926,P07273,9.47879,1.7170373779004926,9.47879,0.07312612480706349
YGL044C,P25299,1.924278591342234,,,1.924278591342234,1.924278591342234,0.36021144946400785
YGL048C,Q01939,2.4948765648873357,Q01939,11.89429,2.4948765648873357,11.89429,0.05827562473757957
YGL049C,P39936,2.535632074448654,P39936;REV__P34078,11.70742,2.535632074448654,11.70742,0.059205801155160165
YGL050W,P53177,1.8452336648457128,P53177,9.16713,1.8452336648457128,9.16713,0.07561223420633778
YGL054C,P53173,1.990790179982107,,,1.990790179982107,1.990790179982107,0.348176913634452
YGL055W,P21147,2.050081733028003,P21147,6.504499,2.050081733028003,6.504499,0.10656426890986459
YGL056C,P53172,1.4859974056925136,P53172,8.263788,1.4859974056925136,8.263788,0.08387765762625388
YGL060W,P53169,2.852592512101748,P53169,9.514884,2.852592512101748,9.514884,0.07284872632813445
YGL061C,P53168,2.1590216850075135,P53168,6.98642,2.1590216850075135,6.98642,0.09921349998424733
YGL062W,P11154,1.0334638862094896,P11154,10.58923,1.0334638862094896,10.58923,0.06545775099416531
YGL065C,P43636,5.2887753867411025,P43636,8.931976,5.2887753867411025,8.931976,0.0776028933082607
YGL066W,P53165,1.6417907224707937,P53165,4.799096,1.6417907224707937,4.799096,0.14443286413940154
YGL067W,P53164,6.654821469079119,P53164,13.94876,6.654821469079119,13.94876,0.04969238703368223
YGL068W,P53163,2.879203027352693,P53163,8.734854,2.879203027352693,8.734854,0.0793541804545268
YGL070C,P27999,1.6494311006422313,,,1.6494311006422313,1.6494311006422313,0.4202340917968976
YGL073W,P10961,2.3418995301266596,P10961,10.44429,2.3418995301266596,10.44429,0.06636613695712636
YGL076C,P05737,1.4891889915748284,P05737,9.630681,1.4891889915748284,9.630681,0.07197281070361954
YGL077C,P19807,0.9312440687467802,P19807,1.999213,0.9312440687467802,1.999213,0.3467100206731075
YGL078C,P20447,1.0269512161147936,P20447,8.417849,1.0269512161147936,8.417849,0.082342553372001
YGL080W,P53157,1.7900970936429161,P53157,5.434515,1.7900970936429161,5.434515,0.12754536155663299
YGL082W,P53155,6.67421222214394,P53155,10.74114,6.67421222214394,10.74114,0.06453199386284374
YGL086W,P40957,2.341265371277376,P40957,9.216662,2.341265371277376,9.216662,0.07520588045432776
YGL087C,P53152,3.049906928545608,P53152,10.49471,3.049906928545608,10.49471,0.06604729245114399
YGL091C,P52920,1.1975545642862644,P52920,6.251277,1.1975545642862644,6.251277,0.11088089370538937
YGL092W,P49687,1.7801294154164595,P49687,9.045316,1.7801294154164595,9.045316,0.07663051026187978
YGL094C,P53010,1.9239121408104127,P53010,10.80658,1.9239121408104127,10.80658,0.06414121586662434
YGL095C,P38932,2.831040393054266,P38932,7.332396,2.831040393054266,7.332396,0.09453215300427655
YGL097W,P21827,1.8255975625139027,P21827,10.10832,1.8255975625139027,10.10832,0.06857194672902571
YGL098W,P53146,8.754575899574803,P53146,5.889381,8.754575899574803,5.889381,0.11769440295337409
YGL099W,P53145,1.2072632030442132,P53145,10.22026,1.2072632030442132,10.22026,0.06782089502223479
